,index,open_time,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore,strategy_signal,BAH_signal,SAH_signal,qty,balance,portfolio_value,BAH_portfolio_value,SAH_portfolio_value
8546,8546,2024-06-06 02:00:00+03:00,71180.0,71341.0,70711.3,71133.3,7291.089,2024-06-06 02:59:59.999000+03:00,517668976.4331,92747,3279.968,232879313.4557,0.0,ActionType.SELL,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,-5.627626515313591,780928.1733353393,380436.528133583,241230.22857918032,-41273.09770091652
8547,8547,2024-06-06 03:00:00+03:00,71133.3,71220.8,70982.6,71051.1,3343.699,2024-06-06 03:59:59.999000+03:00,237817630.527,51830,1616.928,115004179.7665,0.0,ActionType.SELL,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,-5.627626515313591,780928.1733353393,380899.11903314176,240951.45693792074,-40994.29963262763
8548,8548,2024-06-06 04:00:00+03:00,71051.0,71227.5,70922.5,71167.7,3345.406,2024-06-06 04:59:59.999000+03:00,237867363.8425,54069,1653.688,117580961.1585,0.0,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,-5.627626515313591,780928.1733353393,380242.9377814563,241346.89213707967,-41389.772318302625
8549,8549,2024-06-06 05:00:00+03:00,71167.6,71280.0,71133.5,71196.0,2517.909,2024-06-06 05:59:59.999000+03:00,179308926.2405,44046,1346.933,95921417.2505,0.0,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,-5.627626515313591,780928.1733353393,380083.67595107283,241442.8682617469,-41485.75754132666
8550,8550,2024-06-06 06:00:00+03:00,71196.0,71233.5,71050.6,71087.8,1994.685,2024-06-06 06:59:59.999000+03:00,141908706.6634,29109,853.533,60726992.327,0.0,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,-5.627626515313591,780928.1733353393,380692.5851400298,241075.9206755634,-41118.77516919942
8551,8551,2024-06-06 07:00:00+03:00,71087.7,71144.0,70950.2,71093.7,3194.435,2024-06-06 07:59:59.999000+03:00,226967770.8259,52385,1867.24,132671068.9859,0.0,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,-5.627626515313591,780928.1733353393,380659.38214358944,241095.92983229613,-41138.78622276272
8552,8552,2024-06-06 08:00:00+03:00,71093.6,71129.2,70850.0,70945.7,4441.033,2024-06-06 08:59:59.999000+03:00,315029624.517,58603,2073.202,147068472.9098,0.0,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,-5.627626515313591,780928.1733353393,381492.27086785587,240594.00522272903,-40636.81403168294
8553,8553,2024-06-06 09:00:00+03:00,70945.8,71099.3,70850.0,70934.4,5334.461,2024-06-06 09:59:59.999000+03:00,378514614.1795,60094,2586.965,183590520.7876,0.0,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,-5.627626515313591,780928.1733353393,381555.86304747895,240555.68260051208,-40598.4877765532
8554,8554,2024-06-06 10:00:00+03:00,70934.4,71128.4,70895.2,71077.3,3781.912,2024-06-06 10:59:59.999000+03:00,268558458.6414,46267,2057.01,146080086.2571,0.0,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,-5.627626515313591,780928.1733353393,380751.6752184406,241040.3111593441,-41083.162277264724
8555,8555,2024-06-06 11:00:00+03:00,71077.2,71095.1,70912.9,70949.7,2874.754,2024-06-06 11:59:59.999000+03:00,204075757.5486,41369,1404.175,99683266.9401,0.0,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,-5.627626515313591,780928.1733353393,381469.7603617946,240607.57075271732,-40650.38084765806
8556,8556,2024-06-06 12:00:00+03:00,70949.7,71207.2,70949.7,71026.3,3764.023,2024-06-06 12:59:59.999000+03:00,267493107.5918,58234,2130.814,151436418.405,0.0,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,-5.627626515313591,780928.1733353393,381038.68417072156,240867.35065199327,-40910.1853735818
8557,8557,2024-06-06 13:00:00+03:00,71026.4,71060.0,70940.0,71047.3,2700.587,2024-06-06 13:59:59.999000+03:00,191723632.0876,43797,1512.061,107349783.968,0.0,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,-5.627626515313591,780928.1733353393,380920.50401389995,240938.56968443186,-40981.41115745125
8558,8558,2024-06-06 14:00:00+03:00,71047.4,71259.8,70978.3,71219.2,4597.764,2024-06-06 14:59:59.999000+03:00,327002103.3837,69735,2721.513,193581391.7575,0.0,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,-5.627626515313591,780928.1733353393,379953.1150159176,241521.54833567902,-41564.44507398241
8559,8559,2024-06-06 15:00:00+03:00,71219.3,71500.0,71088.7,71230.0,12076.424,2024-06-06 15:59:59.999000+03:00,860841165.4594,153443,5668.591,404097455.2799,0.0,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,-5.627626515313591,780928.1733353393,379892.3366495522,241558.17526664745,-41601.07547711526
8560,8560,2024-06-06 16:00:00+03:00,71230.1,71600.0,71025.1,71163.5,14208.645,2024-06-06 16:59:59.999000+03:00,1013388539.4619,178672,7059.958,503618772.1065,0.0,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,-5.627626515313591,780928.1733353393,380266.57381282054,241332.64833059197,-41375.527161528735
8561,8561,2024-06-06 17:00:00+03:00,71163.5,71604.5,71055.0,71514.4,14259.947,2024-06-06 17:59:59.999000+03:00,1017030878.3949,164001,7566.629,539843121.77,0.0,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,-5.627626515313591,780928.1733353393,378291.83966859704,242522.68444881553,-42565.67609294693
8562,8562,2024-06-06 18:00:00+03:00,71514.4,71714.8,71279.9,71334.3,10857.269,2024-06-06 18:59:59.999000+03:00,776403658.9492,136516,4969.328,355434548.1728,0.0,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,-5.627626515313591,780928.1733353393,379305.375204005,241911.89646109237,-41954.83020366676
8563,8563,2024-06-06 19:00:00+03:00,71334.3,71421.6,70855.0,70977.6,15074.38,2024-06-06 19:59:59.999000+03:00,1071580808.6045,172505,6932.423,492828057.7492,0.0,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,-5.627626515313591,780928.1733353393,381312.7495820173,240702.19032438574,-40745.00938908462
8564,8564,2024-06-06 20:00:00+03:00,70977.5,71263.0,70825.0,71137.8,8600.18,2024-06-06 20:59:59.999000+03:00,611051555.6233,111051,3811.639,270829425.1384,0.0,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,-5.627626515313591,780928.1733353393,380411.2038142641,241245.48980041713,-41288.360368888534
8565,8565,2024-06-06 21:00:00+03:00,71137.9,71200.0,70900.0,71119.6,3546.007,2024-06-06 21:59:59.999000+03:00,251943869.2901,64726,1634.854,116153750.301,0.0,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,-5.627626515313591,780928.1733353393,380513.62661684275,241183.76663897038,-41226.63135620172
8566,8566,2024-06-06 22:00:00+03:00,71119.6,71128.4,70489.2,70526.1,12127.663,2024-06-06 22:59:59.999000+03:00,857865893.7202,134899,5136.022,363404113.4918,0.0,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,-5.627626515313591,780928.1733353393,383853.6229536814,239170.9811269564,-39213.65503589189
8567,8567,2024-06-06 23:00:00+03:00,70526.0,70790.0,70101.9,70767.9,15957.046,2024-06-06 23:59:59.999000+03:00,1124323902.4405,167323,7629.876,537692971.9448,0.0,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,-5.627626515313591,780928.1733353393,382492.86286227865,239991.0174147491,-40033.76906158842
8568,8568,2024-06-07 00:00:00+03:00,70768.0,70900.0,70701.3,70784.6,3470.663,2024-06-07 00:59:59.999000+03:00,245712184.8768,51881,1789.056,126665274.0433,0.0,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,-5.627626515313591,780928.1733353393,382398.88149947283,240047.6535024503,-40090.410518284625
8569,8569,2024-06-07 01:00:00+03:00,70784.6,70938.1,70700.0,70938.0,3237.52,2024-06-07 01:59:59.999000+03:00,229321207.1214,47997,1553.941,110082225.1524,0.0,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,-5.627626515313591,780928.1733353393,381535.6035920238,240567.89157750155,-40610.697910930816
8570,8570,2024-06-07 02:00:00+03:00,70938.1,70988.0,70783.1,70830.0,3177.152,2024-06-07 02:59:59.999000+03:00,225175474.1513,49452,1480.911,104956719.1146,0.0,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,-5.627626515313591,780928.1733353393,382143.3872556776,240201.62226781747,-40244.39387960234
8571,8571,2024-06-07 03:00:00+03:00,70830.0,70930.0,70773.0,70925.6,2670.506,2024-06-07 03:59:59.999000+03:00,189270738.8049,37407,1427.901,101200366.4846,0.0,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,-5.627626515313591,780928.1733353393,381605.3861608136,240525.83843453784,-40568.64078140794
8572,8572,2024-06-07 04:00:00+03:00,70925.6,70948.2,70706.5,70870.0,4042.975,2024-06-07 04:59:59.999000+03:00,286409364.7376,48623,1872.307,132647421.7428,0.0,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,-5.627626515313591,780928.1733353393,381918.2821950651,240337.27756770045,-40380.06203935362
8573,8573,2024-06-07 05:00:00+03:00,70869.9,70913.8,70700.0,70869.5,3426.786,2024-06-07 05:59:59.999000+03:00,242642747.6878,38771,1463.45,103624871.3462,0.0,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,-5.627626515313591,780928.1733353393,381921.0960083227,240335.58187645194,-40378.36618735673
8574,8574,2024-06-07 06:00:00+03:00,70869.4,71063.8,70776.0,71032.9,3855.677,2024-06-07 06:59:59.999000+03:00,273574657.8572,55929,2272.51,161251272.4118,0.0,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,-5.627626515313591,780928.1733353393,381001.54183572053,240889.73377647393,-40932.57061994076
8575,8575,2024-06-07 07:00:00+03:00,71032.8,71298.5,71029.0,71251.3,7845.863,2024-06-07 07:59:59.999000+03:00,558549653.7751,91105,4071.287,289829112.0836,0.0,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,-5.627626515313591,780928.1733353393,379772.468204776,241630.41171383514,-41673.31877218283
8576,8576,2024-06-07 08:00:00+03:00,71251.4,71476.0,71196.1,71324.0,8101.255,2024-06-07 08:59:59.999000+03:00,577929972.4032,96748,3728.508,265990666.1152,0.0,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,-5.627626515313591,780928.1733353393,379363.3397571127,241876.9652213725,-41919.8956525308
8577,8577,2024-06-07 09:00:00+03:00,71324.0,71385.6,71188.5,71298.5,3503.01,2024-06-07 09:59:59.999000+03:00,249713042.8968,56346,1567.231,111725605.929,0.0,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,-5.627626515313591,780928.1733353393,379506.8442332532,241790.48496769706,-41833.40720068934
8578,8578,2024-06-07 10:00:00+03:00,71298.5,71356.0,71106.0,71147.9,5518.141,2024-06-07 10:59:59.999000+03:00,393026344.2482,66996,2867.481,204260262.4446,0.0,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,-5.627626515313591,780928.1733353393,380354.3647864595,241279.74276363757,-41322.61657922572
8579,8579,2024-06-07 11:00:00+03:00,71147.9,71241.9,71085.0,71161.4,4032.669,2024-06-07 11:59:59.999000+03:00,286965934.1748,48784,1948.426,138648234.1384,0.0,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,-5.627626515313591,780928.1733353393,380278.39182850276,241325.5264273481,-41368.40458314179
8580,8580,2024-06-07 12:00:00+03:00,71161.5,71351.0,71100.0,71332.5,3568.525,2024-06-07 12:59:59.999000+03:00,254150893.1007,50023,1873.454,133425751.017,0.0,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,-5.627626515313591,780928.1733353393,379315.50493173255,241905.79197259762,-41948.725136477966
8581,8581,2024-06-07 13:00:00+03:00,71332.4,71475.0,71233.0,71404.9,4578.306,2024-06-07 13:59:59.999000+03:00,326694360.5934,68963,2170.316,154876572.8278,0.0,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,-5.627626515313591,780928.1733353393,378908.0647720239,242151.32806538584,-42194.28450562779
8582,8582,2024-06-07 14:00:00+03:00,71404.9,71773.3,71331.1,71750.0,9942.125,2024-06-07 14:59:59.999000+03:00,711666934.718,129931,5439.794,389432064.635,0.0,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,-5.627626515313591,780928.1733353393,376965.9708615891,243321.6941651264,-43364.76155388207
8583,8583,2024-06-07 15:00:00+03:00,71749.9,72144.0,70668.0,71274.0,64432.515,2024-06-07 15:59:59.999000+03:00,4597156986.7714,682741,32917.782,2349667411.5962,0.0,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,-5.627626515313591,780928.1733353393,379644.7210828784,241707.39609651873,-41750.31045284169
8584,8584,2024-06-07 16:00:00+03:00,71274.0,71699.0,71105.8,71576.8,15720.904,2024-06-07 16:59:59.999000+03:00,1122623516.7286,186174,7900.823,564280183.6101,0.0,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,-5.627626515313591,780928.1733353393,377940.67577404145,242734.30671663303,-42777.318422158976
8585,8585,2024-06-07 17:00:00+03:00,71576.7,71595.6,71205.9,71466.0,9022.547,2024-06-07 17:59:59.999000+03:00,644378947.5852,111954,4434.412,316700230.8722,0.0,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,-5.627626515313591,780928.1733353393,378564.2167919382,242358.54153595713,-42401.5176196479
8586,8586,2024-06-07 18:00:00+03:00,71466.1,71466.1,70903.1,71150.0,11646.764,2024-06-07 18:59:59.999000+03:00,828484097.6623,138340,5380.694,382727400.7113,0.0,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,-5.627626515313591,780928.1733353393,380342.54677077726,241286.86466688145,-41329.73915761267
8587,8587,2024-06-07 19:00:00+03:00,71150.1,71254.7,70812.1,70921.3,8231.623,2024-06-07 19:59:59.999000+03:00,584822992.5175,101560,4020.349,285647891.6862,0.0,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,-5.627626515313591,780928.1733353393,381629.5849548295,240511.25548980042,-40554.05645423467
8588,8588,2024-06-07 20:00:00+03:00,70921.3,70921.3,69820.0,69834.0,26283.947,2024-06-07 20:59:59.999000+03:00,1850431899.5514,299102,11435.871,805214182.3827,0.0,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,-5.627626515313591,780928.1733353393,387748.50326493,236823.80530073083,-36866.25670179512
8589,8589,2024-06-07 21:00:00+03:00,69834.0,69924.8,68405.0,69186.5,66782.45,2024-06-07 21:59:59.999000+03:00,4622929745.3454,725135,31822.687,2203144381.0512,0.0,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,-5.627626515313591,780928.1733353393,391392.3914335955,234627.8851338748,-34670.12836582109
8590,8590,2024-06-07 22:00:00+03:00,69186.6,69485.2,68829.0,69287.2,17221.849,2024-06-07 22:59:59.999000+03:00,1191198602.1846,211453,8453.494,584732420.7501,0.0,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,-5.627626515313591,780928.1733353393,390825.68944350345,234969.39735133026,-35011.672957994946
8591,8591,2024-06-07 23:00:00+03:00,69287.2,69357.0,69000.4,69338.1,8277.314,2024-06-07 23:59:59.999000+03:00,572425729.5674,106281,4003.583,276879007.0213,0.0,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,-5.627626515313591,780928.1733353393,390539.24325387395,235142.0187204314,-35184.310691278486
8592,8592,2024-06-08 00:00:00+03:00,69338.1,69416.1,69230.0,69279.8,3565.485,2024-06-08 00:59:59.999000+03:00,247178322.3759,54769,1515.613,105068609.5334,0.0,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,-5.627626515313591,780928.1733353393,390867.33387971675,234944.30112085192,-34986.574348440976
8593,8593,2024-06-08 01:00:00+03:00,69279.7,69663.4,69213.1,69537.9,4528.354,2024-06-08 01:59:59.999000+03:00,314418160.2631,65714,2456.657,170611641.0342,0.0,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,-5.627626515313591,780928.1733353393,389414.8434761143,235819.61694334692,-35861.973149236175
8594,8594,2024-06-08 02:00:00+03:00,69537.9,69538.0,69347.1,69377.0,2612.78,2024-06-08 02:59:59.999000+03:00,181356382.1796,39907,964.938,66972054.5021,0.0,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,-5.627626515313591,780928.1733353393,390320.3285824283,235273.9434995676,-35316.2479766366
8595,8595,2024-06-08 03:00:00+03:00,69377.0,69517.3,69314.2,69430.9,3162.931,2024-06-08 03:59:59.999000+03:00,219578539.9597,49671,1383.161,96020037.0678,0.0,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,-5.627626515313591,780928.1733353393,390016.99951325293,235456.7390161599,-35499.060821901454
8596,8596,2024-06-08 04:00:00+03:00,69430.8,69506.2,69322.2,69497.9,3094.413,2024-06-08 04:59:59.999000+03:00,214854348.3005,49500,1361.72,94545841.4278,0.0,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,-5.627626515313591,780928.1733353393,389639.9485367269,235683.96164346393,-35726.30498948487
8597,8597,2024-06-08 05:00:00+03:00,69498.0,69498.0,69416.1,69456.2,1619.225,2024-06-08 05:59:59.999000+03:00,112462773.3983,32131,679.609,47201600.593,0.0,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,-5.627626515313591,780928.1733353393,389874.62056241545,235542.54099333592,-35584.87093294415
8598,8598,2024-06-08 06:00:00+03:00,69456.3,69550.0,69450.1,69454.6,3222.559,2024-06-08 06:59:59.999000+03:00,223989389.6111,37757,1326.576,92212118.978,0.0,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,-5.627626515313591,780928.1733353393,389883.6247648399,235537.1147813406,-35579.44420655415
8599,8599,2024-06-08 07:00:00+03:00,69454.6,69495.9,69300.0,69343.4,2984.627,2024-06-08 07:59:59.999000+03:00,207111433.5421,41017,1163.242,80721340.3659,0.0,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,-5.627626515313591,780928.1733353393,390509.41683334287,235159.99304766586,-35202.28672244551
8600,8600,2024-06-08 08:00:00+03:00,69343.4,69374.1,69257.9,69342.8,2881.119,2024-06-08 08:59:59.999000+03:00,199697304.9233,40492,1669.612,115725793.9172,0.0,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,-5.627626515313591,780928.1733353393,390512.793409252,235157.95821816762,-35200.251700049266
8601,8601,2024-06-08 09:00:00+03:00,69342.9,69445.1,69315.7,69362.6,1976.13,2024-06-08 09:59:59.999000+03:00,137118019.3909,37478,1080.347,74962791.747,0.0,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,-5.627626515313591,780928.1733353393,390401.36640424875,235225.10759160973,-35267.40743912617
8602,8602,2024-06-08 10:00:00+03:00,69362.5,69612.5,69362.5,69612.5,4156.055,2024-06-08 10:59:59.999000+03:00,288938917.4934,58284,2584.138,179652431.9251,0.0,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,-5.627626515313591,780928.1733353393,388995.0225380719,236072.61407762874,-36114.994267172355
8603,8603,2024-06-08 11:00:00+03:00,69612.5,69613.6,69414.5,69473.5,2658.207,2024-06-08 11:59:59.999000+03:00,184704796.7922,42209,1188.826,82606480.2361,0.0,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,-5.627626515313591,780928.1733353393,389777.26262370055,235601.21191053532,-35643.5474120366
8604,8604,2024-06-08 12:00:00+03:00,69473.5,69537.0,69410.6,69488.0,1829.896,2024-06-08 12:59:59.999000+03:00,127134963.4655,32190,896.219,62266374.1946,0.0,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,-5.627626515313591,780928.1733353393,389695.6620392285,235650.3869567429,-35692.727119946445
8605,8605,2024-06-08 13:00:00+03:00,69488.0,69536.9,69390.5,69498.7,2113.878,2024-06-08 13:59:59.999000+03:00,146810844.5141,39229,888.329,61697575.6308,0.0,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,-5.627626515313591,780928.1733353393,389635.4464355146,235686.67474946158,-35729.01835267991
8606,8606,2024-06-08 14:00:00+03:00,69498.7,69557.0,69351.8,69404.5,3416.756,2024-06-08 14:59:59.999000+03:00,237343283.1488,51025,1410.814,98008893.7667,0.0,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,-5.627626515313591,780928.1733353393,390165.56885325717,235367.20651823716,-35409.519836465624
8607,8607,2024-06-08 15:00:00+03:00,69404.5,69478.0,69292.1,69390.6,4255.16,2024-06-08 15:59:59.999000+03:00,295163156.918,58673,2209.542,153267560.4384,0.0,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,StrategySignal.DO_NOTHING,-5.627626515313591,780928.1733353393,390243.79286181997,235320.06630152784,-35362.37515095208
